727679	Rebrovo	Rebrovo	Rebrovo,Rebrowo,Реброво	42.88333	23.38333	P	PPL	BG	BG	58	SFO43	SFO43-27		0		592	Europe/Sofia	2011-05-08
727680	Rebro	Rebro	Rebro,Ребро	42.74917	22.78444	P	PPL	BG		49	PER08			0		889	Europe/Sofia	2011-05-08
727681	Rebrevtsi	Rebrevtsi	Rebrevci,Rebrevtsi,Rebrevtsu,Rebrevtsŭ,Rebrewzi,Ребревци	42.9	25.76667	P	PPL	BG		62	VTR13			0		535	Europe/Sofia	2011-05-08
727682	Razvigorovo	Razvigorovo	Kulfalar,Raswigorowo,Razvigorovo,Развигорово	43.4	26.83333	P	PPL	BG	BG	54	SHU11	SHU11-14		0		290	Europe/Sofia	2011-05-08
727683	Razvalatsi	Razvalatsi	Nova Makhala,Razvalatsi,Rezvalaci,Rozvalatsu,Rozvalatsŭ,Резвалаци	42.95	25.76667	P	PPL	BG	BG	62				0		394	Europe/Sofia	2011-05-08
727684	Razsokha	Razsokha	Chatal Dere,Rassocha,Razsokha,Разсоха	43.01667	25.98333	P	PPL	BG	BG	62	VTR14			0		245	Europe/Sofia	2011-05-08
727685	Razpopovtsi	Razpopovtsi	Raspopovtsu,Raspopovtsŭ,Raspopowzi,Razpopovci,Razpopovtsi,Разпоповци	42.93333	25.91667	P	PPLX	BG	BG	62				0		305	Europe/Sofia	2011-05-08
727686	Razmetanitsa	Razmetanitsa	Razmetanica,Разметаница	42.31667	23.01667	L	RGN	BG		45				0		584	Europe/Sofia	2007-04-05
727687	Razlozhka Kotlovina	Razlozhka Kotlovina	Razlog,Razloshka Kotlovina,Razlozhka Kotlovina,Разлошка Котловина	41.85	23.45	T	VAL	BG	BG	38				0		891	Europe/Sofia	2011-05-08
727688	Obshtina Razlog	Obshtina Razlog	Gradska Obshtina Razlog,Obshhina Razlog,Obshtina Razlog,Razlog,Община Разлог	41.95	23.46667	A	ADM2	BG		38	BLG37			0		987	Europe/Sofia	2011-05-08
727689	Razlog	Razlog	Mahomia,Mehomia,Mekhomiya,Pazlog,Raslog,Raslug,Razlog,Разлог	41.8863	23.46714	P	PPL	BG		38	BLG37			12486		812	Europe/Sofia	2008-04-07
727690	Razliv	Razliv	Oreshaka,Razliv,Разлив	42.91667	23.83333	P	PPL	BG	BG	58	SFO34	SFO34-09		0		372	Europe/Sofia	2011-05-08
727691	Razhishte	Razhishte	Razhishte,Rushischte,Ruzhishhe,Ръжище	41.56667	24.86667	P	PPLX	BG	BG	57				0		940	Europe/Sofia	2011-05-08
727692	Razgradski Visochini	Razgradski Visochini	Razgradski Visochini,Razgradski Vysochini,Разградски Височини	43.46667	26.36667	T	UPLD	BG	BG	60				0		265	Europe/Sofia	2011-05-08
727693	Obshtina Razgrad	Obshtina Razgrad	Gradska Obshtina Razgrad,Obshhina Razgrad,Obshtina Razgrad,Razgrad,Razgradska Obshtina,Община Разград	43.53333	26.51667	A	ADM2	BG	BG	52	RAZ26			0		190	Europe/Sofia	2011-05-08
727694	Razgrad	Razgrad	Razgrad,Разград	43.56667	26.51667	S	RSTN	BG		52				0		329	Europe/Sofia	2011-05-08
727695	Razgrad	Razgrad	Krumovo,Masgrad Machala,Razgrad,Razgrad Makhala,Разград	43.76278	23.50167	P	PPL	BG	BG	47	MON11	MON11-09		0		132	Europe/Sofia	2011-05-08
727696	Razgrad	Razgrad	Rasgrad,Razgrad,Разград	43.53333	26.51667	P	PPLA	BG		52	RAZ26			38285		190	Europe/Sofia	2011-05-08
727697	Razdolata	Razdolata	Razdolata,Раздолата	42.95	24.03333	P	PPL	BG		58				0		399	Europe/Sofia	2011-05-08
727698	Razdol	Razdol	Rasdol,Razdol,Раздол	41.61667	23	P	PPL	BG	BG	38	BLG49	BLG49-15		0		1083	Europe/Sofia	2011-05-08
727699	Razdeltsi	Razdeltsi	Balabanlar,Balabanlari,Rasdelzi,Razdelci,Razdeltsi,Разделци	43.2	26.21667	P	PPL	BG	BG	60	TGV02	TGV02-18		0		403	Europe/Sofia	2011-05-08
727700	Razdelna	Razdelna	Razdelna,Разделна	43.15	27.63333	S	RSTN	BG		61				0		145	Europe/Sofia	2011-05-08
727701	Razdelna	Razdelna	Karaac Sofular,Karaach,Karaač Sofular,Radelna,Razdelna,Razdyelna,Sofular,Разделна	43.16667	27.63333	P	PPL	BG	BG	61	VAR04	VAR04-03		0		28	Europe/Sofia	2011-05-08
727702	Razdelna	Razdelna	Byulyudzhak,Rasdelna,Razdelna,Razdyelna,Разделна	42.16667	25.76667	P	PPL	BG	BG	59	SZR07			0		147	Europe/Sofia	2011-05-08
727703	Razdel	Razdel	Dragomanci,Dragomantsi,Orman K'oy,Orman K’oy,Ormanchioi,Razdel,Раздел	43.78333	27.1	P	PPL	BG	BG	55	SLS10	SLS10-19		0		253	Europe/Sofia	2011-05-08
727704	Razdel	Razdel	Chatalovo,Chitalovo,Citalovo,Rasdel,Razdel,Razdyel,Čitalovo,Раздел	42.08333	26.65	P	PPL	BG	BG	65	JAM07	JAM07-17		0		215	Europe/Sofia	2011-05-08
727705	Razboyna	Razboyna	Razbojna,Razboyna,Разбойна	42.86667	26.4	T	RDGE	BG		56				0		818	Europe/Sofia	2011-05-08
727706	Razboyna	Razboyna	Rasboina,Razbojna,Razboyna,Разбойна	43.21667	26.56667	P	PPL	BG	BG	60	TGV35	TGV35-33		0		254	Europe/Sofia	2011-05-08
727707	Razboyna	Razboyna	Harami-Dere,Karami Dere,Kharami Dere,Rasboina,Razbojna,Razboyna,Разбойна	42.8	27.38333	P	PPL	BG	BG	39	BGS18	BGS18-20		0		137	Europe/Sofia	2011-05-08
727708	Razboyna	Razboyna	Razbojna,Razboyna,Разбойна	42.86667	26.4	T	MT	BG		56				0		818	Europe/Sofia	2011-05-08
727709	Razboishte	Razboishte	Rasboischte,Razboishhe,Razboishte,Разбоище	43.01361	22.95667	P	PPL	BG	BG	58	SFO09			0		695	Europe/Sofia	2011-05-08
727710	Rayuvtsi	Rayuvtsi	Raevtsu,Raevtsŭ,Rajuvci,Rajuwzi,Rayuvtsi,Раювци	42.93333	25.75	P	PPL	BG	BG	62	VTR13			0		384	Europe/Sofia	2011-05-08
727711	Rayovo	Rayovo	Raiowo,Rajovo,Rayovo,Reyovo,Райово	42.38333	23.5	P	PPL	BG	BG	58	SFO39	SFO39-21		0		870	Europe/Sofia	2011-05-08
727712	Raynushkovtsi	Raynushkovtsi	Rainushkovtsu,Rainushkovtsŭ,Rajnushkovci,Raynushkovtsi,Райнушковци	42.86667	25.56667	P	PPL	BG	BG	41	GAB35			0		529	Europe/Sofia	2011-05-08
727713	Raynovtsi	Raynovtsi	Railowzi,Rainovtsu,Rainovtsŭ,Rajnovci,Raynovtsi,Райновци	42.9	25.2	P	PPL	BG	BG	41	GAB05			0		372	Europe/Sofia	2011-05-08
727714	Raynovtsi	Raynovtsi	Rajnovci,Raynevtsu,Raynevtsŭ,Raynovtsi,Райновци	42.88333	25.85	P	PPL	BG	BG	62	VTR13			0		557	Europe/Sofia	2011-05-08
727715	Raynovo	Raynovo	Rainowo,Rajnovo,Raynovo,Reseliy,Resilii,Райново	42.01667	25.75	P	PPL	BG	BG	43	HKV09			0		144	Europe/Sofia	2011-05-08
727716	Raynino	Raynino	Chiose-Abdi,K'ose Abdi,Kjusse Abdi,Kjüsse Abdi,K’ose Abdi,Rainino,Rajnovo,Raynino,Райново	43.8	26.81667	P	PPL	BG	BG	52				0		211	Europe/Sofia	2011-05-08
727717	Raynezh	Raynezh	Rajnezh,Raynezh,Райнеж	42.8	25.45	P	PPLX	BG		41				0		702	Europe/Sofia	2011-05-08
727718	Raylovo	Raylovo	Railowo,Rajlovo,Raylovo,Райлово	42.63333	23.1	P	PPLX	BG	BG	49				0		794	Europe/Sofia	2011-05-08
727719	Raykovtsi	Raykovtsi	Rajkovci,Raykovtsi,Райковци	42.9	25.2	P	PPL	BG		41				0		372	Europe/Sofia	2011-05-08
727720	Raykovtsi	Raykovtsi	Raikovtsu,Raikovtsŭ,Rajkovci,Raykovtsi,Райковци	42.83333	25.63333	P	PPL	BG	BG	62	VTR04			0		445	Europe/Sofia	2011-05-08
727721	Raykovska	Raykovska	Rajkovska,Raykovska,Райковска	42.88333	24.71667	P	PPL	BG		46	LOV34			0		510	Europe/Sofia	2011-05-08
727722	Raykovo	Raykovo	Raikovo,Rajkovo,Rajkowo,Raykovo,Райково	41.56667	24.73333	P	PPLX	BG	BG	57				0		912	Europe/Sofia	2011-05-08
727723	Raykovbayiri	Raykovbayiri	Rajkovibairi,Raykovbayiri,Райковибаири	42.1	27.11667	T	RDGE	BG		39				0		442	Europe/Sofia	2011-05-08
727724	Raykova Mogila	Raykova Mogila	Kaik K'oy,Kaik K’oy,Raikova Mogila,Rajkova Mogila,Rajkowo-Mogila,Raykova Mogila,Райкова Могила	41.81667	26.3	P	PPL	BG	BG	43	HKV28	HKV28-10		0		209	Europe/Sofia	2011-05-08
727725	Rayantsi	Rayantsi	Rajanci,Rajanzi,Rayantsi,Раянци	42.53056	22.66861	P	PPL	BG	BG	49	PER19			0		725	Europe/Sofia	2011-05-08
727726	Rayanovtsi	Rayanovtsi	Rajanovci,Rajanowzi,Rayanovtsi,Раяновци	43.7025	22.52278	P	PPL	BG	BG	63	VID01			0		355	Europe/Sofia	2011-05-08
727727	Rayanovtsi	Rayanovtsi	Rajanovci,Rayanovtsi,Раяновци	42.95	23.03333	P	PPL	BG		58	SFO16			0		789	Europe/Sofia	2011-05-08
727728	Ravnovo	Ravnovo	Dyuz Meshe,Ravnovo,Rawnowo,Равново	43.03333	25.91667	P	PPL	BG	BG	62	VTR14			0		244	Europe/Sofia	2011-05-08
727729	Ravno Selo	Ravno Selo	Dura Boglu,Ravno Selo,Равно Село	42.98333	26.16667	P	PPL	BG	BG	60	TGV02			0		347	Europe/Sofia	2011-05-08
727730	Ravno Pole	Ravno Pole	Barievo,Ravno Pole,Robertovo,Robertowo,Равно Поле	42.66667	23.53333	P	PPL	BG	BG	58	SFO17	SFO17-15		0		541	Europe/Sofia	2011-05-08
727731	Ravno Nivishte	Ravno Nivishte	Ravno Nivishhe,Ravno Nivishte,Rawno Niwischte,Равно Нивище	41.5	24.96667	P	PPL	BG	BG	57	SML16			0		932	Europe/Sofia	2011-05-08
727732	Ravnogorska Reka	Ravnogorska Reka	Ravnogorska Reka,Yos Koriyska,Равногорска Река	42.03333	24.26667	H	STM	BG	BG	48				0		595	Europe/Sofia	2011-05-08
727733	Ravnogor	Ravnogor	Asi Korija,Asikoria,Jasa Korija,Ravnogor,Rawnogor,Yasa-Koriya,Yasă-Koriya,Равногор	41.95	24.36667	P	PPL	BG		48	PAZ06	PAZ06-05		0		1363	Europe/Sofia	2011-05-08
727734	Ravnogor	Ravnogor	Ravnogor,Равногор	41.96667	24.41667	T	MTS	BG		48				0		1163	Europe/Sofia	2011-05-08
727735	Ravno	Ravno	Ravno,Rawno,Uzundzhe Alan,Равно	43.7	26.45	P	PPL	BG		53	RAZ16	RAZ16-18		0		236	Europe/Sofia	2011-05-08
727736	Ravnishte	Ravnishte	Ravnishhe,Ravnishte,Rawinischta,Равнище	41.55	24.86667	P	PPLX	BG	BG	57				0		812	Europe/Sofia	2011-05-08
727737	Ravnishte	Ravnishte	Kolibi Rovnishtu,Kolibi Rovnishtŭ,Ravnishhe,Ravnishte,Равнище	43	24.06667	P	PPL	BG	BG	58	SFO34			0		399	Europe/Sofia	2011-05-08
727738	Ravnishta	Ravnishta	Ravnishha,Ravnishta,Rawnischta,Равнища	41.53333	24.9	P	PPL	BG	BG	57	SML16	SML16-27		0		644	Europe/Sofia	2011-05-08
727739	Ravni Rŭt	Ravni Rut	Ravni Rut,Ravni Rŭt,Равни Рът	42.41667	24	P	PPLX	BG		58				0		407	Europe/Sofia	2011-05-08
727740	Ravni Rŭt	Ravni Rut	Ravni Rut,Ravni Rŭt,Равни Рът	42.5	24	L	LCTY	BG		48				0		512	Europe/Sofia	2011-05-08
727741	Ravninata	Ravninata	Ravninata,Равнината	41.46667	24.78333	P	PPL	BG		57	SML27	SML27-11		0		1085	Europe/Sofia	2011-05-08
727742	Ravnil	Ravnil	Ravnil,Rawnil,Равнил	41.53333	24.98333	P	PPL	BG	BG	57	SML16			0		751	Europe/Sofia	2011-05-08
727743	Ravnik	Ravnik	Ravnik,Равник	42.03333	23.41667	T	MT	BG		38				0		2201	Europe/Sofia	2011-05-08
727744	Ravnets	Ravnets	Perifaci,Piri Faku,Piri Fakŭ,Ravnec,Ravnets,Равнец	43.68333	27.98333	P	PPL	BG	BG	40	DOB12	DOB12-29		0		247	Europe/Sofia	2011-05-08
727745	Ravnets	Ravnets	Kaba-Sakal,Kabalu,Kabalŭ,Kara-Sakal,Radnets,Ravnec,Ravnets,Rawnez,Равнец	42.51584	27.2415	P	PPL	BG		39	BGS04	BGS04-10		0		44	Europe/Sofia	2011-05-08
727746	Ravnets	Ravnets	Ravnec,Ravnets,Равнец	42.66667	24.86667	T	MTS	BG		51				0		1916	Europe/Sofia	2011-05-08
727747	Ravnatabuka	Ravnatabuka	Ravnatabuka,Равнатабука	42.08333	27.16667	T	RDGE	BG		39				0		584	Europe/Sofia	2011-05-08
727748	Ravna Gora	Ravna Gora	Ravna Gora,Rawna-Gora,Yasa-Bash,Yasă-Bash,Равна Гора	43.06667	27.81667	P	PPL	BG	BG	61	VAR01			0		119	Europe/Sofia	2011-05-08
727749	Ravna Gora	Ravna Gora	Makhala Ravna Gora,Ravna Gora,Rawna-Gora,Равна Гора	42.3637	27.54064	P	PPL	BG		39	BGS21	BGS21-12		0		108	Europe/Sofia	2011-05-08
727750	Ravna Gora	Ravna Gora	Evdzhiler,Ravna Gora,Rawna Gora,Равна Гора	41.86667	26.35	P	PPL	BG	BG	43	HKV28	HKV28-08		0		372	Europe/Sofia	2011-05-08
727751	Ravna	Ravna	Ravna,Ravnatabuka,Равнатабука	43.23333	27.33333	S	RSTN	BG		61				0		210	Europe/Sofia	2011-05-08
727752	Ravna	Ravna	Ravna,Rawna,Равна	43.38667	22.95917	P	PPL	BG	BG	47	MON36			0		495	Europe/Sofia	2011-05-08
727753	Ravna	Ravna	Ravna,Rawna,Равна	43.21667	27.35	P	PPL	BG	BG	61	VAR24			0		230	Europe/Sofia	2011-05-08
727754	Ravna	Ravna	Ravna,Rawna,Rovno,Равна	43.04778	23.01083	P	PPL	BG	BG	58	SFO09			0		1014	Europe/Sofia	2011-05-08
727755	Ravna	Ravna	Ravna,Равна	42.95	24.1	P	PPL	BG		58				0		489	Europe/Sofia	2011-05-08
727756	Raven	Raven	Eni Dzhumaya,Raven,Rawen,Равен	41.55	25.5	P	PPL	BG	BG	44	KRZ21	KRZ21-18		0		456	Europe/Sofia	2011-05-08
727757	Ravda	Ravda	Ravda,Rhavtha Burnu,Равда	42.65	27.7	T	PT	BG	BG	39				0		-9999	Europe/Sofia	2011-05-08
727758	Ravda	Ravda	Ravda,Rhavtha Rock,Равда	42.61667	27.66667	T	RKS	BG	BG	39				0		-9999	Europe/Sofia	2011-05-08
727759	Ravda	Ravda	Ravda,Ravdas,Rawda,Rhavtha,Равда	42.64508	27.67681	P	PPL	BG		39	BGS15	BGS15-08		0		1	Europe/Sofia	2011-05-08
727760	Ravadinovo	Ravadinovo	Chiflik Aravadivo,Ravadinovo,Rawadinowo,Равадиново	42.38542	27.66626	P	PPL	BG		39	BGS21	BGS21-11		0		41	Europe/Sofia	2011-05-08
727761	Rat’ovitsa	Rat'ovitsa	Kolibi Ratevitsa,Rat'ovci,Rat'ovitsa,Rat’ovitsa,Ратьовци	42.43333	23.98333	L	LCTY	BG		58				0		468	Europe/Sofia	2011-05-08
727762	Rastnik	Rastnik	Rashhnik,Rastnik,Tomashlar,Ращник	41.4	25.28333	P	PPL	BG	BG	44	KRZ14	KRZ14-33		0		450	Europe/Sofia	2011-05-08
727763	Rasovo	Rasovo	Pasovo,Rasovo,Rassowo,Расово	43.7	23.23333	P	PPL	BG	BG	47	MON26	MON26-03		0		137	Europe/Sofia	2011-05-08
727764	Rasnik	Rasnik	Rasnik,Расник	42.70167	22.99722	P	PPL	BG		49	PER32	PER32-22		0		806	Europe/Sofia	2011-05-08
727765	Rashovitsa	Rashovitsa	Raschowiza,Rashovica,Rashovitsa,Рашовица	43.26667	23.23583	P	PPL	BG		47	MON02	MON02-07		0		372	Europe/Sofia	2011-05-08
727766	Rashovite	Rashovite	Rashovite,Рашовите	42.86667	25.5	P	PPL	BG		41	GAB35			0		504	Europe/Sofia	2011-05-08
727767	Rashkovo	Rashkovo	Raschkowo,Rashkovo,Raskovo,Raškovo,Рашково	43.01667	23.61667	P	PPL	BG	BG	58	SFO07			0		624	Europe/Sofia	2011-05-08
727768	Rashka Grashtitsa	Rashka Grashtitsa	Graschtiza-Raschka,Grashtitsa Rashka,Rashka Grashchitsa,Rashka Grashhica,Rashka Grashtitsa,Raska Grasica,Raska Grastica,Raška Grašica,Raška Graštica,Рашка Гращица	42.20694	22.77861	P	PPL	BG	BG	45	KNL31			0		661	Europe/Sofia	2011-05-08
727769	Rashevtsi	Rashevtsi	Rashevci,Rashevtsi,Rashevtsu,Rashevtsŭ,Рашевци	42.85	25.63333	P	PPL	BG	BG	62	VTR04			0		403	Europe/Sofia	2011-05-08
727770	Rapitsa	Rapitsa	Kazaluk,Kazalŭk,Kazanlu,Kazanlŭ,Kuzulluk,Kŭzŭllŭk,Papiza,Rapica,Rapitsa,Рапица	42.8	27.63333	P	PPLX	BG	BG	39				0		333	Europe/Sofia	2011-05-08
727771	Ranitsa	Ranitsa	Ranica,Ranitsa,Раница	41.7	25.15	P	PPL	BG		44				0		544	Europe/Sofia	2011-05-08
727772	Ranintsi	Ranintsi	Ranentsi,Raninci,Ranintsi,Raninza,Ранинци	42.25833	22.52194	P	PPL	BG	BG	45				0		902	Europe/Sofia	2011-05-08
727773	Ranintsi	Ranintsi	Raninci,Ranintsi,Ранинци	41.56667	25.66667	P	PPL	BG		44				0		250	Europe/Sofia	2011-05-08
727774	Rani Lug	Rani Lug	Rani Lug,Rani Luk,Ranilak,Рани Лъг	42.82167	22.48667	P	PPL	BG	BG	49	PER51			0		825	Europe/Sofia	2011-05-08
727775	Rani List	Rani List	Ishiklar,Rani List,Ranni-Ljst,Рани Лист	41.68333	25.4	P	PPL	BG	BG	44	KRZ16	KRZ16-29		0		541	Europe/Sofia	2011-05-08
727776	Ramadanova Chuka	Ramadanova Chuka	Ramadanova Chuka,Рамаданова Чука	42.35	25.08333	T	MT	BG		51				0		240	Europe/Sofia	2011-05-08
727777	Ralitsa	Ralitsa	Ralica,Ralitsa,Resiler,Resiller,Reziler,Ралица	43.58333	28.13333	P	PPL	BG	BG	40				0		209	Europe/Sofia	2011-05-08
727778	Ralitsa	Ralitsa	Omach K'oy,Omach K’oy,Omarche,Ralica,Ralitsa,Raliza,Umaadzhikioy,Ралица	43.3	26.51667	P	PPL	BG	BG	60	TGV35			0		197	Europe/Sofia	2011-05-08
727779	Ralitsa	Ralitsa	Rakhimlu,Rakhimlŭ,Ralica,Ralitsa,Raliza,Ралица	41.45	25.5	P	PPL	BG	BG	44	KRZ21			0		492	Europe/Sofia	2011-05-08
727780	Ralinovtsi	Ralinovtsi	Ralinovci,Ralinovtsi,Ралиновци	42.86667	25.9	P	PPL	BG		62	VTR13			0		455	Europe/Sofia	2011-05-08
727781	Ralichevo	Ralichevo	Rakhman Khodzha,Ralichevo,Ralitshewo,Раличево	41.38333	25.5	P	PPL	BG	BG	44	KRZ15	KRZ15-10		0		520	Europe/Sofia	2011-05-08
727782	Ralevtsi	Ralevtsi	Ralevci,Ralevtsi,Ralevtsu,Ralevtsŭ,Ралевци	42.83333	25.56667	P	PPL	BG	BG	41	GAB35			0		604	Europe/Sofia	2011-05-08
727783	Ralevo	Ralevo	Ral'ovo,Ralevo,Raliowo,Ral’ovo,Ралево	43.3	24.6	P	PPL	BG	BG	50	PVN24	PVN24-19		0		243	Europe/Sofia	2011-05-08
727784	Ralchovska	Ralchovska	Ralchovska,Ralkhovska,Ралховска	42.98333	24.5	P	PPLX	BG		46				0		481	Europe/Sofia	2011-05-08
727785	Ralchovska	Ralchovska	Ralchovska,Ralkhovska,Ралховска	42.88333	24.8	L	LCTY	BG		46				0		604	Europe/Sofia	2011-05-08
727786	Rakovskovo	Rakovskovo	Kuru Dere,Rakovskovo,Rakowskowo,Раковсково	42.81667	27.75	P	PPL	BG	BG	39	BGS15	BGS15-05		0		48	Europe/Sofia	2011-05-08
727787	Obshtina Rakovski	Obshtina Rakovski	Gradska Obshtina Rakovski,Obshhina Rakovski,Obshtina General Nikolaevo,Obshtina Rakovski,Rakovski,Община Раковски	42.26667	24.98333	A	ADM2	BG	BG	51	PDV25			0		161	Europe/Sofia	2011-05-08
727788	Rakovski	Rakovski	Kamenets,Kayadzhik,Rakovski,Rakowski,Раковски	42.06667	25.6	P	PPLX	BG	BG	43				0		90	Europe/Sofia	2011-05-08
727789	Rakovski	Rakovski	Kasum Kuyudzhuk,Kasŭm Kuyudzhuk,Kosum Kuydzhuk,Kosŭm Kuydzhuk,Rakovski,Rakowski,Раковски	43.6	26.46667	P	PPL	BG	BG	52	RAZ26	RAZ26-14		0		292	Europe/Sofia	2011-05-08
727790	Rakovski	Rakovski	Crisana,Crişana,Racovschi,Rakovski,Said Achmed,Sayd-Akhmed,Seid Akhmed,Раковски	43.48333	28.4	P	PPL	BG	BG	40	DOB17	DOB17-12		0		119	Europe/Sofia	2011-05-08
727791	Rakovski	Rakovski	General Niklaevo,General Nikolaevo,General Nikolaewo,Kalich,Kaliclii,Kaličh,Kaličlii,Kaluchlii,Kaluchliy,Kalŭchlii,Kalŭchliy,Rakovski,Раковски	42.3	24.96667	P	PPL	BG		51	PDV25			15782		181	Europe/Sofia	2011-05-08
727792	Rakovo Dere	Rakovo Dere	Rakovo Dere,Раково Дере	41.83333	24.13333	H	STM	BG		48				0		1565	Europe/Sofia	2011-05-08
727793	Rakovo	Rakovo	Rakova,Rakovo,Rakowo,Раково	42.8	26.3	P	PPL	BG	BG	56	SLV20			0		700	Europe/Sofia	2011-05-08
727794	Rakovo	Rakovo	Rakovo,Rakowo,Раково	42.08861	22.71944	P	PPL	BG	BG	45	KNL31			0		938	Europe/Sofia	2011-05-08
727795	Rakovitsa	Rakovitsa	Rakovica,Rakovitsa,Rakovitza,Rakowiza,Раковица	43.76611	22.47639	P	PPL	BG	BG	63	VID25	VID25-04		0		316	Europe/Sofia	2011-05-08
727796	Rakovitsa	Rakovitsa	Rakovica,Rakovitsa,Раковица	42.13333	23.88333	T	MTS	BG		48				0		1607	Europe/Sofia	2011-05-08
727797	Rakov Dol	Rakov Dol	Raki Dol,Rakov Dol,Rakow-Dol,Razvalini Rakydol,Yanach Dere,Yanuch Dere,Yanăch Dere,Yanŭch Dere,Раков Дол	42.29969	27.32597	P	PPL	BG		39				0		136	Europe/Sofia	2011-05-08
727798	Raklitsa	Raklitsa	Ashiklar,Raklica,Raklitsa,Rakliza,Shikhlar,Shikhlare,Раклица	42.76667	27.01667	P	PPL	BG	BG	39	BGS09			0		329	Europe/Sofia	2011-05-08
727799	Raklinovo	Raklinovo	Raklinovo,Raklinowo,Sefer K'oy,Sefer K’oy,Seferkioy,Раклиново	42.76667	27.05	P	PPL	BG	BG	39	BGS01			0		419	Europe/Sofia	2011-05-08
727800	Obshtina Rakitovo	Obshtina Rakitovo	Gradska Obshtina Rakitovo,Obshhina Rakitovo,Obshtina Rakitovo,Rakitovo,Община Ракитово	42	24.15	A	ADM2	BG	BG	48	PAZ24			0		1220	Europe/Sofia	2011-05-08
727801	Rakitovo	Rakitovo	Rakitovo,Rakitowo,Ракитово	41.98333	24.08333	P	PPL	BG		48	PAZ24			8376		849	Europe/Sofia	2007-04-05
727802	Syuyutliyka	Syuyutliyka	Rakitnitsa,Ryeka Syuyutliy,Sjujutliika,Sjutlijka,Suyutlika,Syuyutliyha,Сютлийка	42.28333	25.91667	H	STMX	BG	BG	59				0		100	Europe/Sofia	2007-05-30
727803	Rakitnitsa	Rakitnitsa	Rakintza,Rakitnica,Rakitnitsa,Rakitniza,Ракитница	44.12139	22.64833	P	PPL	BG	BG	63	VID06	VID06-07		0		80	Europe/Sofia	2011-05-08
727804	Rakitnitsa	Rakitnitsa	Belcevo,Belchevo,Belčevo,Bielcevo,Bielčevo,Byelchevo,Rakitnica,Rakitnitsa,Ракитница	42.33333	25.51667	P	PPL	BG	BG	59	SZR31	SZR31-39		0		211	Europe/Sofia	2011-05-08
727805	Rakitna	Rakitna	Rakitina,Rakitna,Ракитина	41.83333	23.2	P	PPL	BG		38	BLG44			0		777	Europe/Sofia	2011-05-08
727806	Rakita	Rakita	Rakita,Ракита	43.26667	24.26667	P	PPL	BG		50	PVN37	PVN37-08		0		233	Europe/Sofia	2007-04-05
727807	Rakita	Rakita	Rakita,Ракита	42.78333	22.93333	P	PPL	BG		49	SFO45			0		933	Europe/Sofia	2011-05-08
727808	Rakilovtsi	Rakilovtsi	Rakilovci,Rakilovtsi,Rakilowzi,Ракиловци	42.55	22.81667	P	PPL	BG	BG	49	PER22			0		597	Europe/Sofia	2011-05-08
727809	Rakhovtsi	Rakhovtsi	Rachowzi,Rakhovci,Rakhovtsi,Rakhovtsu,Rakhovtsŭ,Раховци	42.91667	25.38333	P	PPL	BG	BG	41	GAB05			0		507	Europe/Sofia	2011-05-08
727810	Rakhmanliyska Reka	Rakhmanliyska Reka	Rakhmanlijska Reka,Rakhmanliyska,Rakhmanliyska Reka,Rozovetska,Рахманлийска Река	42.16667	25.11667	H	STM	BG	BG	51				0		125	Europe/Sofia	2011-05-08
727811	Rakhman Ashiklar	Rakhman Ashiklar	Rahman Asiclar,Rahman Aşiclar,Rakhman Ashiklar,Рахман Ашиклар	43.71667	27.01667	L	LCTY	BG	BG	55				0		254	Europe/Sofia	2011-05-08
727812	Rakevo	Rakevo	Rak'ovo,Rak'ovo Selo,Rakevo,Rakjowo,Rak’ovo,Rak’ovo Selo,Ракево	43.41667	23.45	P	PPL	BG	BG	64	VRC21	VRC21-12		0		216	Europe/Sofia	2011-05-08
727813	Rakadere	Rakadere	Rakadere,Ракадере	41.75	25.16667	H	STM	BG		44				0		460	Europe/Sofia	2011-05-08
727814	Raevtsi	Raevtsi	Raevci,Raevtsi,Раевци	42.85	25.58333	P	PPL	BG		41	GAB35			0		511	Europe/Sofia	2011-05-08
727815	Raetska	Raetska	Raeshka,Raetska,Restoka,Раешка	42.98333	23.1	P	PPLX	BG	BG	58				0		789	Europe/Sofia	2011-05-08
727816	Radyuva Planina	Radyuva Planina	Radjuva Planina,Radova Balkan,Radyuva Planina,Радюва Планина	41.75	24.75	T	MTS	BG	BG	57				0		1754	Europe/Sofia	2011-05-08
727817	Raduy	Raduy	Radju,Radui,Raduy,Радю	42.73333	23.01667	P	PPL	BG	BG	49				0		826	Europe/Sofia	2011-05-08
727818	Raduntsi	Raduntsi	Radonetstu,Radonetstŭ,Radunci,Raduntsi,Raduntsi Spirka,Радунци	42.68333	25.6	P	PPL	BG	BG	59	SZR22			0		700	Europe/Sofia	2011-05-08
727819	Radulovtsi	Radulovtsi	Radulovci,Radulovtsi,Radulowzi,Радуловци	42.83333	22.93333	P	PPL	BG	BG	58	SFO45			0		708	Europe/Sofia	2011-05-08
727820	Raduil	Raduil	Radoil,Raduil,Радуил	42.28333	23.68333	P	PPL	BG	BG	58	SFO39	SFO39-20		0		893	Europe/Sofia	2011-05-08
727821	Radoynovo	Radoynovo	Bokludzha,Kiril,Radaynovo,Radoinovo,Radojnovo,Radoynovo,Радойново	42.38333	26.98333	P	PPL	BG	BG	39	BGS06			0		85	Europe/Sofia	2011-05-08
